duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
2808934.409,34975436.0,1920955.0,1007840,45.0,0,68.0
2805647.045,34808383.0,1920955.0,1007860,45.0,0,68.0
2813075.147,35630279.0,1916438.0,1007864,45.0,0,69.0
2789481.149,35207063.0,1910823.0,1007856,45.0,0,68.0
2810424.693,35363008.0,1916804.0,1007812,45.0,0,68.0
2807347.884,35274080.0,1918574.0,1007848,45.0,0,68.0
2839311.788,35307100.0,1937129.0,1007812,45.0,0,67.0
2804211.295,34980318.0,1923334.0,1007804,45.0,0,67.0
2835241.374,34891452.0,1938411.0,1007828,45.0,0,68.0
2775059.336,35783295.0,1905452.0,1007856,45.0,0,68.0
