duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
2829430.017,35698212.0,1931879.0,1011036,45.0,0,69.0
2844478.521,35105135.0,1935664.0,1011056,45.0,0,69.0
2835272.349,35613068.0,1934688.0,1011028,45.0,0,68.0
2829374.652,35527558.0,1929621.0,1011064,45.0,0,69.0
2816235.622,35840301.0,1925411.0,1011008,45.0,0,69.0
2864095.448,35562042.0,1951289.0,1011032,45.0,0,68.0
2848115.775,35479035.0,1940974.0,1011036,45.0,0,68.0
2864919.114,35275240.0,1951900.0,1011040,45.0,0,68.0
2845906.304,34926302.0,1937373.0,1011052,45.0,0,69.0
2852562.557,35054781.0,1942134.0,1011020,45.0,0,68.0
