duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
1812609.247,23918151.0,523620.0,3272,45.0,0,63.0
1792601.366,23699158.0,517760.0,3268,45.0,0,63.0
1795392.064,23999572.0,527281.0,3216,45.0,0,65.0
1786685.885,23885559.0,524351.0,3264,45.0,0,66.0
1796563.25,23771118.0,527769.0,3268,45.0,0,65.0
1795833.301,23760803.0,527647.0,3220,45.0,0,65.0
1784875.754,24075500.0,524412.0,3216,45.0,0,65.0
1784064.027,24075378.0,515380.0,3216,45.0,0,65.0
1787866.672,23973266.0,516661.0,3176,45.0,0,65.0
1789310.464,23951598.0,517211.0,3252,45.0,0,65.0
