duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
1520171.847,20361460.0,439879.0,3152,45.0,0,65.0
1503672.453,20571053.0,434264.0,3304,45.0,0,65.0
1501743.385,20319406.0,434081.0,3260,45.0,0,65.0
1504696.596,20486703.0,434508.0,3156,45.0,0,66.0
1504795.369,20319833.0,434875.0,3116,45.0,0,65.0
1506887.706,20328317.0,435423.0,3308,45.0,0,65.0
1506273.492,20301950.0,435180.0,3216,45.0,0,65.0
1509882.336,20378488.0,436339.0,3264,45.0,0,65.0
1508517.833,20411996.0,435668.0,3264,45.0,0,65.0
1511436.798,20373544.0,437071.0,3280,45.0,0,65.0
