duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
1658735.046,22574100.0,480040.0,3264,45.0,0,65.0
1657945.94,22676761.0,479796.0,3216,45.0,0,65.0
1647709.708,22485416.0,476195.0,3236,45.0,0,66.0
1659443.626,22622927.0,479308.0,3240,45.0,0,65.0
1661272.404,22650028.0,480345.0,3220,45.0,0,65.0
1658550.487,22452030.0,479430.0,3300,45.0,0,65.0
1648397.244,22751040.0,476501.0,3268,45.0,0,65.0
1645058.736,22647464.0,475584.0,3160,45.0,0,66.0
1651610.367,22548710.0,477294.0,3240,45.0,0,65.0
1649567.068,22592105.0,476744.0,3268,45.0,0,64.0
