duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
1488234.106,20020578.0,430602.0,3256,45.0,0,65.0
1486391.14,20432077.0,429321.0,3304,45.0,0,66.0
1475660.823,20333199.0,426329.0,3264,45.0,0,64.0
1486515.177,20415231.0,429930.0,3268,45.0,0,64.0
1485177.864,20329782.0,429564.0,3268,45.0,0,65.0
1489365.287,20397286.0,430663.0,3304,45.0,0,65.0
1490318.911,20340768.0,430724.0,3260,45.0,0,65.0
1491503.863,20255503.0,434386.0,3260,45.0,0,65.0
1489720.1,20078745.0,430602.0,3268,45.0,0,65.0
1488305.286,20158273.0,430053.0,3260,45.0,0,65.0
