duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
1590429.25,21919012.0,460326.0,3268,45.0,0,66.0
1583892.224,22225407.0,458068.0,3304,45.0,0,66.0
1597801.559,22161198.0,461791.0,3280,45.0,0,66.0
1583782.241,22027104.0,457946.0,3220,45.0,0,66.0
1584119.0,22184574.0,457946.0,3264,45.0,0,66.0
1587186.491,22504398.0,458556.0,3236,45.0,0,67.0
1602696.425,22246892.0,463194.0,3264,45.0,0,66.0
1599685.247,22203435.0,462340.0,3304,45.0,0,66.0
1591744.485,22249211.0,460081.0,3304,45.0,0,66.0
1606317.787,22304264.0,464415.0,3216,45.0,0,66.0
