duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
57210440.928,996085890.0,16396199.0,8256,45.0,0,85.0
57280755.267,997852548.0,16413899.0,8220,45.0,0,85.0
57310424.269,991050137.0,16422749.0,8244,45.0,0,86.0
57472693.253,993245870.0,16469867.0,8216,45.0,0,86.0
57189950.124,983231553.0,16388935.0,8296,45.0,0,86.0
57428175.09,991770410.0,16458026.0,8184,45.0,0,86.0
58266641.543,1001877990.0,16696002.0,8204,45.0,0,86.0
57187005.806,986940039.0,16387165.0,8220,45.0,0,85.0
57235944.163,985675638.0,16401691.0,8248,45.0,0,84.0
57308094.584,997069408.0,16422260.0,8220,45.0,0,85.0
