duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
52716920.914,919515773.0,15108054.0,8408,45.0,0,86.0
52557392.777,915544470.0,15061790.0,8400,45.0,0,85.0
52421275.301,907749751.0,15023155.0,8416,45.0,0,85.0
52394936.145,906323241.0,15016624.0,8380,45.0,0,87.0
52416764.783,904952579.0,15020287.0,8400,45.0,0,84.0
52503849.255,905235903.0,15043663.0,8432,45.0,0,85.0
52592595.186,907446224.0,15071068.0,8356,45.0,0,87.0
52465597.144,906092651.0,15031944.0,8396,45.0,0,85.0
56244069.168,953755493.0,16112691.0,8388,45.0,0,84.0
52409316.518,902873482.0,15015892.0,8416,45.0,0,86.0
