duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
47081947.113,794337994.0,13494534.0,9560,45.0,0,83.0
47091955.702,803824114.0,13497646.0,9524,45.0,0,84.0
47131496.158,792387864.0,13504360.0,9536,45.0,0,83.0
47085982.51,807510872.0,13492397.0,9532,45.0,0,84.0
47021125.903,792843735.0,13476894.0,9552,45.0,0,83.0
47199193.193,795784462.0,13527004.0,9476,45.0,0,85.0
47307691.172,802827291.0,13555385.0,9436,45.0,0,84.0
47076370.412,798750274.0,13494411.0,9516,45.0,0,86.0
47089128.657,795378823.0,13495144.0,9492,45.0,0,83.0
47012232.74,799777128.0,13473782.0,9560,45.0,0,86.0
