duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
5592598.37,170188407.0,5801865.0,351432,45.0,0,64.0
5747834.627,170530813.0,5705430.0,351428,45.0,0,66.0
5915467.752,170248099.0,5784226.0,351432,45.0,0,64.0
5563794.643,169589714.0,6035507.0,351432,45.0,0,63.0
5757958.815,171371632.0,5733018.0,351424,45.0,0,65.0
5573166.078,169534844.0,5758835.0,351432,45.0,0,63.0
5770471.942,171363209.0,5997604.0,351432,45.0,0,66.0
5694435.632,170428519.0,5608079.0,351428,45.0,0,64.0
5579998.791,170985035.0,5871567.0,351432,45.0,0,65.0
5740663.704,170822927.0,5836899.0,351432,45.0,0,63.0
