duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
5563024.089,172619798.0,5675401.0,351432,45.0,0,64.0
5634606.326,172166918.0,5552171.0,351428,45.0,0,64.0
5640877.564,172613816.0,5795944.0,351432,45.0,0,65.0
5645589.903,172325547.0,5715867.0,351428,45.0,0,65.0
5749496.795,171798144.0,5778611.0,351432,45.0,0,63.0
5482264.887,173440841.0,5788865.0,351432,45.0,0,67.0
5500031.226,172693040.0,5714585.0,351432,45.0,0,66.0
5760057.876,173294539.0,5598374.0,351432,45.0,0,65.0
5687520.033,173637617.0,5946518.0,351432,45.0,0,65.0
5768618.855,172290758.0,5895554.0,351428,45.0,0,65.0
