duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
6376611.331,199589943.0,5899582.0,351428,45.0,0,62.0
6679933.281,199035135.0,6002121.0,351432,45.0,0,61.0
6353321.242,198874491.0,5771958.0,351428,45.0,0,62.0
6455867.753,199068705.0,5840195.0,351428,45.0,0,62.0
6338784.367,199311197.0,5780869.0,351428,45.0,0,63.0
6311518.14,200353857.0,5953415.0,351428,45.0,0,62.0
6339619.198,200591528.0,5808396.0,351432,45.0,0,63.0
6277921.428,200416174.0,5811448.0,351432,45.0,0,61.0
6327025.389,199920875.0,6245895.0,351432,45.0,0,62.0
6526550.573,199919533.0,5892991.0,351432,45.0,0,62.0
