duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
5572596.318,172428148.0,5765671.0,351428,45.0,0,63.0
5642632.305,172084948.0,5703537.0,351432,45.0,0,65.0
5783677.597,172884445.0,5729112.0,351432,45.0,0,66.0
5701189.674,173808637.0,5682908.0,351432,45.0,0,68.0
5611703.132,173276106.0,5604355.0,351432,45.0,0,65.0
5697243.384,173213302.0,5775376.0,351428,45.0,0,64.0
5798326.183,174127728.0,6088973.0,351432,45.0,0,66.0
5615966.148,173261336.0,5618027.0,351432,45.0,0,66.0
5828628.994,173055465.0,5671921.0,351432,45.0,0,65.0
5817519.743,172063036.0,5780015.0,351432,45.0,0,65.0
