duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
9941024.407,163920296.0,2860039.0,32592,45.0,0,79.0
9937536.095,162358899.0,2860894.0,32592,45.0,0,76.0
9957519.999,161826978.0,2864739.0,32596,45.0,0,75.0
9929568.062,161355239.0,2856682.0,32592,45.0,0,74.0
9938546.508,161846571.0,2860955.0,32596,45.0,0,76.0
9945550.543,160625748.0,2864495.0,32596,45.0,0,74.0
9939492.785,161772779.0,2859673.0,32596,45.0,0,76.0
9937972.426,162319897.0,2858757.0,32596,45.0,0,76.0
9940908.292,161651137.0,2861382.0,32596,45.0,0,76.0
9938337.408,161628493.0,2861565.0,32596,45.0,0,75.0
