duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
5126397.881,79949991.0,1477414.0,32596,45.0,0,72.0
5186947.233,80505349.0,1494808.0,32596,45.0,0,72.0
5146648.062,80591163.0,1486630.0,32596,45.0,0,72.0
5142515.654,80180276.0,1482419.0,32596,45.0,0,72.0
5181563.173,80781714.0,1493649.0,32592,45.0,0,72.0
5181805.272,80477699.0,1493526.0,32592,45.0,0,71.0
5145361.341,80512978.0,1482967.0,32592,45.0,0,73.0
5120819.161,80082009.0,1475826.0,32592,45.0,0,72.0
5149981.624,80339272.0,1487789.0,32596,45.0,0,69.0
5144640.525,79679178.0,1483028.0,32596,45.0,0,69.0
