duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
9936173.851,158828328.0,2858391.0,32592,45.0,0,73.0
9933313.545,161291762.0,2857476.0,32592,45.0,0,79.0
9954541.599,160623368.0,2863518.0,32596,45.0,0,75.0
9948724.608,160413286.0,2864617.0,32596,45.0,0,75.0
9933238.213,159950213.0,2858452.0,32592,45.0,0,75.0
9952042.458,160603288.0,2862602.0,32592,45.0,0,76.0
9921467.914,158919638.0,2853691.0,32596,45.0,0,75.0
9941984.912,162089734.0,2863029.0,32596,45.0,0,77.0
9938986.35,161042984.0,2862907.0,32592,45.0,0,79.0
9928555.989,159859149.0,2856560.0,32596,45.0,0,74.0
