duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
9951584.262,163711312.0,2866265.0,32592,45.0,0,76.0
9945587.661,164172004.0,2861016.0,32596,45.0,0,80.0
9930803.326,161078018.0,2856683.0,32592,45.0,0,76.0
9933815.717,163620980.0,2860833.0,32596,45.0,0,80.0
9928478.986,163030162.0,2859124.0,32592,45.0,0,79.0
9934642.125,162210888.0,2858208.0,32596,45.0,0,76.0
9939191.108,163579049.0,2859184.0,32592,45.0,0,79.0
9943027.023,163537972.0,2860344.0,32596,45.0,0,79.0
9935834.617,160575639.0,2861260.0,32596,45.0,0,74.0
9925555.945,162221936.0,2855339.0,32592,45.0,0,79.0
