duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
63251783.214,1977404606.0,28513416.0,506372,45.0,0,89.0
61813152.11,1973461989.0,28832995.0,506368,45.0,0,89.0
64106440.571,1984713486.0,28855884.0,506436,45.0,0,89.0
63749489.595,1974062573.0,28646289.0,506416,45.0,0,89.0
61230033.613,1967073761.0,27954885.0,506404,45.0,0,89.0
60804185.723,1946687033.0,27823354.0,506428,45.0,0,88.0
62754544.976,1965792453.0,28618640.0,506472,45.0,0,89.0
64956218.378,1974735729.0,29265000.0,506368,45.0,0,89.0
65189511.788,2004151851.0,29195970.0,506404,45.0,0,89.0
64563695.65,1960211657.0,29061876.0,506436,45.0,0,89.0
