duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
58759852.465,1966450044.0,36079681.0,504976,45.0,0,89.0
58796535.902,1946116600.0,36139251.0,505020,45.0,0,89.0
58594481.152,1906695620.0,34072911.0,504964,45.0,0,89.0
59694941.501,1918094760.0,36234648.0,504988,45.0,0,89.0
59503144.209,1912103076.0,36003021.0,504980,45.0,0,89.0
57505767.978,1899239645.0,34286472.0,504964,45.0,0,89.0
57494743.155,1900921770.0,35547760.0,504988,45.0,0,88.0
59505556.452,1917351049.0,35964629.0,504984,45.0,0,89.0
61005835.543,1916541480.0,35170686.0,505016,45.0,0,88.0
57003526.484,1913315780.0,34071934.0,504956,45.0,0,88.0
