duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
60587203.97,1867839274.0,31283428.0,506428,45.0,0,84.0
59405576.213,1853876723.0,31961161.0,506436,45.0,0,88.0
61914103.674,1883234376.0,31714763.0,506480,45.0,0,82.0
64596821.631,1897225734.0,33386389.0,506472,45.0,0,83.0
63878477.277,1889030564.0,32837075.0,506428,45.0,0,83.0
63772538.1,1897004177.0,32456948.0,506484,45.0,0,84.0
60157317.723,1858687136.0,31237408.0,506468,45.0,0,82.0
65456012.076,1866360639.0,34304112.0,506440,45.0,0,82.0
62914910.768,1905952823.0,32611184.0,506488,45.0,0,81.0
63095202.258,1886835135.0,32430459.0,506468,45.0,0,83.0
