duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
1146137.817,35010592.0,331603.0,4076,45.0,0,66.0
1244065.979,31108685.0,359435.0,4044,45.0,0,62.0
1064899.4,31627361.0,307861.0,3996,45.0,0,63.0
1026040.714,32590371.0,296508.0,4092,45.0,0,64.0
1391481.784,33057411.0,402159.0,4096,45.0,0,62.0
1238904.522,30782697.0,361266.0,4048,45.0,0,62.0
1209107.042,33886998.0,349487.0,3992,45.0,0,64.0
1196736.438,34689304.0,346190.0,4076,45.0,0,64.0
1382594.787,33329444.0,399596.0,4044,45.0,0,62.0
1141388.623,32309304.0,329711.0,4004,45.0,0,63.0
