duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
1394372.626,34522067.0,402831.0,4048,45.0,0,63.0
1035397.51,32843788.0,299071.0,4096,45.0,0,64.0
1059429.904,31987650.0,306395.0,4040,45.0,0,64.0
1056019.002,35640900.0,305236.0,4096,45.0,0,65.0
1068475.779,36345366.0,308654.0,4044,45.0,0,67.0
1387376.19,31107830.0,400694.0,4076,45.0,0,62.0
1081538.915,32876625.0,312438.0,4084,45.0,0,64.0
1380792.887,30918073.0,398985.0,4040,45.0,0,62.0
1036399.357,35863555.0,299803.0,4028,45.0,0,67.0
1354566.174,33397681.0,391173.0,4084,45.0,0,63.0
