duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
2221299.614,41739700.0,641661.0,4096,45.0,0,63.0
2706821.941,41661392.0,781248.0,4080,45.0,0,58.0
2167711.453,44090586.0,625731.0,4044,45.0,0,63.0
2083905.711,46213199.0,601561.0,4048,45.0,0,64.0
2338054.784,39343405.0,674742.0,4036,45.0,0,61.0
2446599.827,41668899.0,709654.0,3996,45.0,0,61.0
1554778.032,46795047.0,449461.0,4092,45.0,0,62.0
2008790.497,42601942.0,580504.0,4020,45.0,0,64.0
1615988.206,46888552.0,466735.0,4052,45.0,0,63.0
1707186.645,49401912.0,496947.0,4104,45.0,0,63.0
