duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
1755341.496,23028262.0,752195.0,151768,45.0,0,65.0
1752106.483,22924075.0,750609.0,151764,45.0,0,65.0
1753279.298,22931887.0,757078.0,151768,45.0,0,65.0
1752883.484,23056765.0,756529.0,151756,45.0,0,65.0
1749725.218,22810611.0,752439.0,151816,45.0,0,65.0
1748513.465,22913332.0,750975.0,151844,45.0,0,65.0
1748568.8,22917117.0,752012.0,151816,45.0,0,65.0
1748901.4,23080385.0,749083.0,151764,45.0,0,65.0
1753430.348,22963747.0,753721.0,151852,45.0,0,64.0
1756842.3,23090395.0,754515.0,151832,45.0,0,64.0
