duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
1753627.449,22938479.0,750242.0,151768,45.0,0,63.0
1751815.789,22917239.0,751402.0,151820,45.0,0,63.0
1753135.99,22908633.0,751035.0,151836,45.0,0,63.0
1752928.801,23053530.0,753904.0,151836,45.0,0,65.0
1749422.7,23186281.0,755979.0,151768,45.0,0,65.0
1757942.243,22871218.0,756956.0,151768,45.0,0,63.0
1753831.244,22869814.0,751585.0,151820,45.0,0,63.0
1749610.404,23042177.0,753172.0,151820,45.0,0,65.0
1752842.606,22998476.0,755308.0,151764,45.0,0,65.0
1751339.652,22907168.0,753050.0,151764,45.0,0,65.0
