duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
526460.769,17489091.0,167175.0,42344,45.0,0,45.0
509630.453,18305434.0,162414.0,42388,45.0,0,70.0
529891.869,17384477.0,168030.0,42304,45.0,0,45.0
508994.195,18252822.0,162292.0,42284,45.0,0,70.0
526599.531,17334733.0,166992.0,42356,45.0,0,45.0
502946.182,17881302.0,160644.0,42368,45.0,0,70.0
538712.531,17894790.0,170959.0,42244,45.0,0,45.0
510610.29,18141616.0,163452.0,42352,45.0,0,70.0
544720.902,18120010.0,172424.0,42400,45.0,0,45.0
512380.781,18230910.0,162903.0,42308,45.0,0,70.0
