duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
550488.31,18353041.0,173339.0,41360,45.0,0,45.0
521208.459,18898450.0,165283.0,41472,45.0,0,70.0
549750.701,18325942.0,172607.0,41540,45.0,0,45.0
525947.026,18589064.0,166138.0,41400,45.0,0,70.0
547882.547,18246840.0,172301.0,41488,45.0,0,45.0
523287.726,18759839.0,165283.0,41440,45.0,0,70.0
541959.063,18215102.0,170471.0,41584,45.0,0,45.0
522987.69,18655958.0,165344.0,41424,45.0,0,70.0
555348.745,18415968.0,178588.0,41476,45.0,0,45.0
522495.008,18805250.0,165038.0,41544,45.0,0,70.0
