duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
587541.493,19539440.0,183837.0,40512,45.0,0,45.0
568501.818,20347055.0,178100.0,40480,45.0,0,70.0
578379.986,19415417.0,180542.0,40568,45.0,0,45.0
540434.896,19376476.0,169738.0,40448,45.0,0,70.0
566542.883,19045972.0,177429.0,40528,45.0,0,45.0
563056.269,20318674.0,176757.0,40392,45.0,0,70.0
575233.075,19486401.0,179626.0,40484,45.0,0,45.0
545981.995,19762339.0,171386.0,40404,45.0,0,70.0
585815.715,19997019.0,183044.0,40464,45.0,0,45.0
544295.374,19370433.0,171325.0,40468,45.0,0,70.0
