duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
262473718.012,8395021111.0,73793329.0,14772,45.0,0,89.0
259918130.591,8039546435.0,73193539.0,14768,45.0,0,88.0
260764133.522,8065908062.0,73500971.0,14776,45.0,0,88.0
264925213.084,8153837891.0,74723807.0,14660,45.0,0,88.0
264839002.814,8077345716.0,78358137.0,14844,45.0,0,88.0
267304448.223,7571404934.0,75551687.0,14724,45.0,0,88.0
260053542.068,7968391954.0,73600276.0,14848,45.0,0,88.0
260681844.785,7892482786.0,73786066.0,14832,45.0,0,89.0
264020622.428,7852941505.0,74772514.0,14680,45.0,0,88.0
260512625.003,7937553044.0,73669184.0,14680,45.0,0,89.0
