duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
301816239.658,9430514432.0,84822110.0,12728,43.0,0,88.0
310475618.688,9401474406.0,87422688.0,12660,45.0,0,89.0
307658059.128,9522683202.0,86694969.0,12760,45.0,0,87.0
303550665.472,9381801483.0,85613917.0,12744,45.0,0,89.0
303050562.275,9397835194.0,85566248.0,12760,45.0,0,88.0
941604222.128,20782261678.0,265600211.0,12736,45.0,0,84.0
300984380.436,9382830472.0,85001675.0,12760,45.0,0,89.0
307859859.546,9460641492.0,87098227.0,12764,45.0,0,88.0
306167802.189,9361633627.0,86625022.0,12664,45.0,0,88.0
303656952.275,9353317242.0,85831384.0,12736,45.0,0,88.0
