duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
7424028.7,165840456.0,3031913.0,461464,45.0,0,73.0
7355953.305,163975105.0,2990654.0,461488,45.0,0,71.0
7340264.401,165339787.0,2980767.0,461460,45.0,0,71.0
7378286.536,165676456.0,3002861.0,461516,45.0,0,72.0
7359237.061,165592655.0,2993156.0,461484,45.0,0,71.0
7356939.695,164705572.0,2989616.0,461552,45.0,0,71.0
7365926.704,164394354.0,2994987.0,461468,45.0,0,71.0
7392589.734,166076784.0,3005303.0,461452,45.0,0,71.0
7333952.676,165709475.0,2983513.0,461456,45.0,0,72.0
7333905.176,164980840.0,2991753.0,461568,45.0,0,72.0
