duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
7316905.58,158670736.0,3126029.0,622648,45.0,0,74.0
7316687.322,159419270.0,3129631.0,622644,45.0,0,75.0
7314673.138,158723531.0,3120963.0,622640,45.0,0,75.0
7324161.535,159317402.0,3124809.0,622676,45.0,0,76.0
7325958.319,159258930.0,3125053.0,622660,45.0,0,73.0
7298813.081,158955953.0,3111503.0,622620,45.0,0,75.0
7325693.461,158891806.0,3128288.0,622720,45.0,0,75.0
7313778.241,159177815.0,3120536.0,622688,45.0,0,75.0
7347470.454,158797567.0,3149712.0,622624,45.0,0,74.0
7322720.338,158058555.0,3136588.0,622668,45.0,0,75.0
