duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
36342311.541,591075513.0,10456944.0,38680,45.0,0,80.0
32791721.983,518881362.0,9432471.0,38300,45.0,0,79.0
35544853.625,578297470.0,10231846.0,38380,45.0,0,82.0
36349529.782,584979948.0,10462619.0,38432,45.0,0,79.0
32814086.418,518653701.0,9438757.0,38320,45.0,0,78.0
32814033.375,520141063.0,9444434.0,38316,45.0,0,78.0
36343622.471,587312645.0,10460483.0,38560,45.0,0,80.0
32811297.406,520012890.0,9441992.0,38280,45.0,0,79.0
36342714.168,591598217.0,10467807.0,38404,45.0,0,80.0
36354705.815,591001905.0,10463963.0,38756,45.0,0,80.0
