duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
33584915.313,536400666.0,9660253.0,20976,45.0,0,79.0
33607611.4,535309970.0,9665869.0,20984,45.0,0,77.0
32683431.24,530852279.0,9405310.0,20976,45.0,0,78.0
33662070.026,544953317.0,9678076.0,20948,45.0,0,79.0
32680021.624,532144451.0,9403663.0,20952,45.0,0,79.0
33616952.131,539865744.0,9670324.0,20964,45.0,0,81.0
32529650.302,531932110.0,9352942.0,20972,45.0,0,79.0
32648967.016,533586952.0,9395118.0,20956,45.0,0,82.0
32669487.716,531790875.0,9394568.0,20932,45.0,0,80.0
32655948.18,530970809.0,9396643.0,20988,45.0,0,78.0
