duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
30090739.407,474347418.0,8661721.0,39996,45.0,0,81.0
30078576.476,470880570.0,8658120.0,40064,45.0,0,79.0
30014855.635,471873853.0,8635293.0,40056,45.0,0,79.0
30073952.748,471921216.0,8656411.0,40012,45.0,0,81.0
30008192.47,471938916.0,8636513.0,39000,45.0,0,79.0
30071188.459,472123426.0,8659036.0,40036,45.0,0,79.0
30071790.766,470052385.0,8652078.0,40016,45.0,0,78.0
30036074.11,473406502.0,8644997.0,38812,45.0,0,81.0
30021296.503,471728285.0,8640603.0,40140,45.0,0,78.0
30028113.242,470192766.0,8639138.0,40084,45.0,0,78.0
