duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
643512.667,8547525.0,186828.0,5680,45.0,0,45.0
624671.319,8895607.0,180785.0,5748,45.0,0,65.0
638211.803,8637063.0,184692.0,5684,45.0,0,45.0
622761.407,8902076.0,180054.0,5656,45.0,0,64.0
648917.484,8647378.0,187865.0,5744,45.0,0,45.0
699528.155,9679296.0,202209.0,5680,45.0,0,64.0
646398.307,8660745.0,187195.0,5712,45.0,0,45.0
619897.141,9254493.0,179260.0,5720,45.0,0,64.0
639884.716,8640175.0,185424.0,5748,45.0,0,45.0
623336.187,9244666.0,180053.0,5744,45.0,0,64.0
