duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
723906.112,9381323.0,210021.0,5660,45.0,0,45.0
697916.426,9623084.0,201720.0,5696,45.0,0,63.0
645874.316,8673257.0,187072.0,5720,45.0,0,45.0
614147.912,8785317.0,177978.0,5740,45.0,0,65.0
644364.068,8572487.0,186828.0,5680,45.0,0,45.0
637685.18,9093422.0,184387.0,5748,45.0,0,65.0
688409.218,9139076.0,199218.0,5684,45.0,0,45.0
618590.313,9299659.0,178833.0,5696,45.0,0,65.0
741930.317,9490699.0,214843.0,5740,45.0,0,45.0
687016.529,10048619.0,198302.0,5724,45.0,0,65.0
