duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
643853.286,8528848.0,187073.0,5680,45.0,0,45.0
633200.777,8908973.0,182983.0,5712,45.0,0,64.0
640116.01,8613015.0,186767.0,5656,45.0,0,45.0
658560.108,9172523.0,190246.0,5696,45.0,0,64.0
684288.887,9022499.0,201172.0,5744,45.0,0,45.0
616296.743,8793862.0,178771.0,5748,45.0,0,64.0
643384.301,8657021.0,186645.0,5680,45.0,0,45.0
655607.508,9177589.0,189696.0,5748,45.0,0,64.0
690116.051,9090492.0,199645.0,5688,45.0,0,45.0
615406.559,8830849.0,177612.0,5752,45.0,0,64.0
