duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
717770.208,9385474.0,208434.0,5744,45.0,0,45.0
608361.023,9080421.0,176208.0,5740,45.0,0,65.0
673477.494,8833474.0,194763.0,5680,45.0,0,45.0
610556.362,8993202.0,176575.0,5700,45.0,0,65.0
710246.257,9250892.0,205382.0,5736,45.0,0,45.0
631173.993,9254432.0,182311.0,5700,45.0,0,64.0
713060.686,9327491.0,206298.0,5708,45.0,0,45.0
611929.687,9041664.0,177246.0,5700,45.0,0,65.0
668191.41,8914589.0,193725.0,5712,45.0,0,45.0
694011.402,9837011.0,200866.0,5724,45.0,0,64.0
