duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
648706.711,8638345.0,188660.0,5744,45.0,0,45.0
615814.229,8824380.0,178161.0,5744,45.0,0,66.0
646165.759,8675454.0,187194.0,5680,45.0,0,45.0
642864.168,9031471.0,185791.0,5744,45.0,0,64.0
721514.241,9442969.0,209106.0,5676,45.0,0,45.0
627774.901,8851113.0,181579.0,5616,45.0,0,64.0
638450.976,8589943.0,185180.0,5688,45.0,0,45.0
650911.964,9114662.0,188171.0,5672,45.0,0,64.0
638791.021,8599099.0,185485.0,5660,45.0,0,45.0
614148.72,8772926.0,177490.0,5744,45.0,0,66.0
