duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
5883767.259,92496650.0,5743393.0,336956,45.0,0,67.0
5878777.884,93113714.0,5812180.0,336772,45.0,0,68.0
5898520.073,92294075.0,5718491.0,336304,45.0,0,67.0
5971499.882,94002201.0,5622300.0,337612,45.0,0,68.0
5859904.147,92319649.0,5763230.0,334884,45.0,0,68.0
5891633.188,92649299.0,5561997.0,333404,45.0,0,69.0
5908844.684,93475590.0,5778977.0,336800,45.0,0,69.0
5939230.05,93623174.0,5692795.0,337748,45.0,0,69.0
5841747.909,91684213.0,5792343.0,337084,45.0,0,67.0
5707867.73,90979260.0,5659288.0,336896,45.0,0,68.0
