duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
5635856.556,93204534.0,5725571.0,337176,45.0,0,71.0
6235259.652,98524406.0,5304857.0,337972,45.0,0,70.0
6185058.941,96527890.0,5357531.0,334108,45.0,0,68.0
5629169.987,93160956.0,5685899.0,336084,45.0,0,70.0
6215262.457,97843683.0,5416368.0,337512,45.0,0,69.0
5657778.593,92841865.0,5727097.0,335564,45.0,0,68.0
6209047.253,96420529.0,5502305.0,336544,45.0,0,68.0
5646984.586,92224496.0,5693223.0,336220,45.0,0,71.0
6153410.086,96076476.0,5543687.0,334968,45.0,0,69.0
5647745.346,92231332.0,5720872.0,334556,45.0,0,70.0
