duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
8437325.657,133625207.0,5138536.0,383812,45.0,0,70.0
8514555.188,133855737.0,5172777.0,387912,45.0,0,69.0
8210924.767,129362340.0,5102709.0,388960,45.0,0,70.0
8383569.754,133758935.0,5134631.0,387696,45.0,0,70.0
8389344.187,132361356.0,5150377.0,389200,45.0,0,70.0
8477899.053,134309776.0,5168749.0,384636,45.0,0,70.0
8418862.146,132872951.0,5144946.0,387956,45.0,0,69.0
8396313.182,132457059.0,5152758.0,388752,45.0,0,70.0
8373913.67,134891196.0,5138781.0,388080,45.0,0,71.0
8345388.177,132430264.0,5126635.0,387892,45.0,0,71.0
