duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
6353331.262,93789799.0,2264521.0,405436,45.0,0,70.0
6349309.579,93777592.0,2258722.0,405436,45.0,0,70.0
6352250.84,93513311.0,2256281.0,405436,45.0,0,69.0
6349116.541,93356206.0,2258173.0,405484,45.0,0,69.0
6366746.487,93176519.0,2260858.0,405464,45.0,0,69.0
6382533.073,94375125.0,2272272.0,405472,45.0,0,69.0
6357325.404,93326788.0,2259454.0,405448,45.0,0,70.0
6349749.223,92705696.0,2256525.0,405428,45.0,0,69.0
6362819.389,94186282.0,2274652.0,405456,45.0,0,69.0
6352494.747,93728398.0,2258845.0,405472,45.0,0,69.0
