duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
6144346.985,90316481.0,2206354.0,405436,45.0,0,69.0
6196226.553,90782361.0,2215876.0,405436,45.0,0,68.0
6186689.303,90616528.0,2214960.0,405408,45.0,0,68.0
6169578.655,90986522.0,2206110.0,405420,45.0,0,69.0
6158849.419,90644787.0,2202692.0,405420,45.0,0,69.0
6131371.726,90323926.0,2194452.0,405448,45.0,0,69.0
6155788.228,90706921.0,2206721.0,405440,45.0,0,69.0
6136653.521,90772839.0,2196223.0,405400,45.0,0,69.0
6132936.107,90836376.0,2199336.0,405444,45.0,0,69.0
6152029.798,91101635.0,2207086.0,405400,45.0,0,70.0
