duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
6236105.108,91538889.0,2226923.0,405460,45.0,0,69.0
6229551.255,92318062.0,2224481.0,405444,45.0,0,69.0
6253350.956,91880502.0,2229792.0,405444,45.0,0,69.0
6263373.942,91785105.0,2236871.0,405428,45.0,0,69.0
6250398.228,91568186.0,2234064.0,405476,45.0,0,69.0
6268175.831,91743112.0,2235590.0,405448,45.0,0,69.0
6259284.493,91534433.0,2232538.0,405452,45.0,0,68.0
6263824.494,91918527.0,2234309.0,405492,45.0,0,68.0
6251422.634,91413768.0,2230829.0,405468,45.0,0,68.0
6250213.414,91977609.0,2233271.0,405460,45.0,0,70.0
