duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
1723681.016,23569337.0,495482.0,1720,45.0,0,62.0
1725618.872,23369630.0,495604.0,1720,45.0,0,61.0
1711867.522,24009948.0,492064.0,1716,45.0,0,61.0
1714303.091,23767761.0,492675.0,1716,45.0,0,61.0
1713496.612,23762818.0,492492.0,1716,45.0,0,61.0
1715346.399,23780701.0,492735.0,1716,45.0,0,60.0
1716165.689,23875305.0,493223.0,1720,45.0,0,66.0
1715735.445,23955139.0,492980.0,1720,45.0,0,66.0
1716918.263,23872070.0,493285.0,1720,45.0,0,66.0
1719065.926,23661072.0,493773.0,1720,45.0,0,63.0
