duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
1682133.143,23948486.0,483702.0,1720,45.0,0,67.0
1679807.044,23142336.0,482665.0,1716,45.0,0,66.0
1679578.311,23082583.0,482604.0,1716,45.0,0,66.0
1668895.187,23456849.0,479430.0,1716,45.0,0,66.0
1668536.697,23427247.0,479246.0,1716,45.0,0,66.0
1672167.622,24014587.0,480284.0,1716,45.0,0,67.0
1671645.527,23227784.0,479919.0,1716,45.0,0,63.0
1671058.792,23871094.0,479980.0,1720,45.0,0,63.0
1671217.612,23098269.0,480346.0,1716,45.0,0,61.0
1672650.837,23961181.0,480223.0,1720,45.0,0,67.0
