duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
1928817.662,29154344.0,554503.0,1720,45.0,0,65.0
1930213.925,29058336.0,554442.0,1720,45.0,0,63.0
1918245.177,29318712.0,550902.0,1716,45.0,0,63.0
1918534.744,29595506.0,551207.0,1720,45.0,0,67.0
1921083.717,29530137.0,551756.0,1720,45.0,0,67.0
1920639.971,29407335.0,551756.0,1720,45.0,0,66.0
1922109.592,29540390.0,552001.0,1716,45.0,0,67.0
1923735.968,29313524.0,552794.0,1716,45.0,0,66.0
1925805.434,29187852.0,553221.0,1720,45.0,0,63.0
1926767.941,29307114.0,553588.0,1716,45.0,0,67.0
