duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
1675799.799,23331605.0,481811.0,1716,45.0,0,61.0
1677291.51,23301332.0,481810.0,1720,45.0,0,61.0
1676448.623,23392579.0,481567.0,1716,45.0,0,66.0
1675428.437,23402345.0,481139.0,1720,45.0,0,66.0
1676674.241,23369325.0,481810.0,1720,45.0,0,66.0
1679095.651,23274293.0,482787.0,1716,45.0,0,66.0
1677617.818,23294313.0,485472.0,1720,45.0,0,66.0
1677890.685,23310365.0,484679.0,1720,45.0,0,66.0
1670064.622,23652161.0,479674.0,1716,45.0,0,66.0
1668537.244,23595276.0,479552.0,1716,45.0,0,66.0
