duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
98333668.38,3044660175.0,28364490.0,14384,45.0,0,89.0
101219557.68,2940775553.0,29218431.0,14456,45.0,0,89.0
99488343.916,2993350186.0,28686694.0,14520,45.0,0,89.0
98976875.186,2986763106.0,28561512.0,14452,45.0,0,89.0
99442810.884,2982486200.0,28669849.0,14516,45.0,0,89.0
98840210.338,2996496785.0,28499622.0,14432,45.0,0,89.0
98699948.323,2999243604.0,28461231.0,14428,45.0,0,89.0
99248354.125,2991196994.0,28619800.0,14416,45.0,0,89.0
98696498.107,3000242991.0,28454700.0,14460,45.0,0,89.0
99406390.497,3016790189.0,28652454.0,14448,45.0,0,89.0
