duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
109543579.151,3549685493.0,31422771.0,13908,45.0,0,89.0
109185235.417,3500425181.0,31378216.0,13888,45.0,0,89.0
109286450.124,3435946160.0,31390240.0,13952,45.0,0,89.0
109583784.057,3554090328.0,31482585.0,13964,45.0,0,89.0
108983012.047,3522459000.0,31351177.0,13844,45.0,0,89.0
108683424.287,3512607279.0,31292217.0,13928,45.0,0,89.0
108384743.394,3454889410.0,31259685.0,13868,45.0,0,89.0
109788153.897,3440284894.0,31650493.0,13848,45.0,0,89.0
108083915.434,3480985840.0,31173077.0,13940,45.0,0,89.0
109987407.075,3429588266.0,31698284.0,13856,45.0,0,89.0
