duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
118159957.224,3680817542.0,33991735.0,14268,45.0,0,89.0
118098451.407,3828749781.0,33967870.0,14324,45.0,0,89.0
118198115.007,3704343911.0,33988255.0,14280,45.0,0,89.0
122405198.072,3931934026.0,35199007.0,14012,45.0,0,89.0
117296141.58,3750577129.0,33726538.0,14308,45.0,0,89.0
118102792.427,3667229320.0,33967076.0,14256,45.0,0,89.0
121607620.961,3723415944.0,34954439.0,14236,45.0,0,89.0
118000108.938,3691469736.0,33937169.0,14052,45.0,0,89.0
118498524.04,3643935557.0,34094090.0,14216,45.0,0,89.0
116096171.476,3733637415.0,33381018.0,14252,45.0,0,89.0
