duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
100638722.941,3035482647.0,29018419.0,14668,45.0,0,89.0
100517447.308,3037910619.0,28981860.0,14604,45.0,0,89.0
106816143.47,3215521310.0,30771650.0,14708,45.0,0,89.0
111269723.387,3333958200.0,32038431.0,14712,45.0,0,89.0
100581136.484,3044388507.0,29001818.0,14628,45.0,0,89.0
101770363.63,3051583619.0,29336595.0,14644,45.0,0,89.0
109947705.313,3321387494.0,31663249.0,14596,45.0,0,89.0
100973266.401,3058868634.0,29117845.0,14584,45.0,0,89.0
99839458.377,3019144554.0,28796557.0,14708,45.0,0,89.0
100528026.82,3030626397.0,28966357.0,14576,45.0,0,89.0
