duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
13295292.964,159409870.0,3835867.0,3076,45.0,0,64.0
13295453.832,159996234.0,3831960.0,3152,45.0,0,65.0
13292244.185,159831561.0,3831105.0,3044,45.0,0,65.0
13298383.002,161171828.0,3835989.0,3148,45.0,0,65.0
13306379.566,161104752.0,3836294.0,3148,45.0,0,65.0
13278222.696,160299639.0,3827139.0,3148,45.0,0,65.0
13295721.025,160386797.0,3832388.0,3040,45.0,0,65.0
13301624.275,160481340.0,3840445.0,2984,45.0,0,65.0
13294003.869,160155840.0,3831655.0,3148,45.0,0,65.0
13284674.976,159808734.0,3829031.0,3148,45.0,0,65.0
