duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
13280378.158,157251185.0,3831655.0,3044,45.0,0,65.0
13269043.375,158222862.0,3824575.0,3060,45.0,0,64.0
13283167.388,157338159.0,3828603.0,3068,45.0,0,64.0
13264783.361,157350244.0,3823232.0,3064,45.0,0,65.0
13283693.303,158744344.0,3832448.0,3060,45.0,0,65.0
13277207.624,157757592.0,3827199.0,3048,45.0,0,64.0
13278169.645,157476648.0,3827566.0,3144,45.0,0,64.0
13279377.812,156628444.0,3831411.0,3100,45.0,0,64.0
13276230.188,158590903.0,3830678.0,2988,45.0,0,64.0
13269956.132,158059715.0,3826162.0,3152,45.0,0,64.0
