duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
684917.555,8558144.0,197692.0,2216,45.0,0,45.0
658339.317,8807778.0,189697.0,2208,45.0,0,63.0
681052.414,8530923.0,196227.0,2200,45.0,0,45.0
658283.619,8771950.0,188964.0,2196,45.0,0,63.0
682703.77,8538369.0,196654.0,2216,45.0,0,45.0
649599.347,9098487.0,186706.0,2204,45.0,0,65.0
679779.174,8561929.0,195312.0,2200,45.0,0,45.0
650696.462,9082191.0,186767.0,2212,45.0,0,64.0
680665.375,8592446.0,196594.0,2200,45.0,0,45.0
651432.19,9058144.0,187133.0,2220,45.0,0,64.0
