duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
686127.411,8584024.0,197936.0,2152,45.0,0,45.0
656742.713,8779580.0,188781.0,2220,45.0,0,62.0
683317.025,8536660.0,196594.0,2204,45.0,0,45.0
657883.334,8840920.0,189087.0,2216,45.0,0,65.0
680612.572,8619363.0,196045.0,2192,45.0,0,45.0
658247.275,8795571.0,189086.0,2208,45.0,0,63.0
682679.928,8546120.0,196654.0,2216,45.0,0,45.0
658258.697,8717812.0,189392.0,2216,45.0,0,62.0
680809.554,8578225.0,196045.0,2152,45.0,0,45.0
658242.89,8789711.0,189269.0,2220,45.0,0,65.0
