duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
686028.919,8593240.0,197997.0,2192,45.0,0,45.0
658414.152,8787453.0,189940.0,2212,45.0,0,65.0
682557.948,8594765.0,196289.0,2188,45.0,0,45.0
649201.488,9090126.0,186340.0,2220,45.0,0,62.0
680633.712,8619485.0,196044.0,2208,45.0,0,45.0
649483.961,9122291.0,186401.0,2152,45.0,0,62.0
683289.21,8544351.0,196594.0,2200,45.0,0,45.0
650131.091,9063881.0,186767.0,2212,45.0,0,63.0
680869.572,8562783.0,196106.0,2188,45.0,0,45.0
650858.578,9064125.0,187255.0,2200,45.0,0,62.0
