duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
151286203.603,4370144085.0,43011975.0,12688,45.0,0,89.0
151488302.286,4360301399.0,43094128.0,12668,45.0,0,89.0
152706587.697,4428215348.0,43424815.0,12660,45.0,0,89.0
150089219.811,4412478999.0,42687390.0,12700,45.0,0,89.0
151586939.266,4391196828.0,43105236.0,12728,45.0,0,89.0
151707702.777,4402084616.0,43145520.0,12672,45.0,0,89.0
151085085.251,4441410566.0,42955639.0,12668,45.0,0,89.0
151786984.29,4439691271.0,43160046.0,12716,45.0,0,89.0
151011253.84,4345036179.0,42929151.0,12708,45.0,0,89.0
150486018.231,4355661152.0,42769482.0,12688,45.0,0,89.0
