duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
156218871.215,4599207220.0,44445565.0,12956,45.0,0,89.0
157186504.952,4624763979.0,44716255.0,12896,45.0,0,89.0
155861727.465,4594613360.0,44349496.0,12904,45.0,0,89.0
158086361.609,4595845595.0,44977607.0,12964,45.0,0,89.0
156986488.448,4547855789.0,44679085.0,12976,45.0,0,89.0
155863460.014,4646742927.0,44351144.0,12952,45.0,0,89.0
155202952.356,4671318547.0,44161264.0,13016,45.0,0,89.0
155027466.703,4672664552.0,44105600.0,12984,45.0,0,89.0
153476635.229,4625464843.0,43699046.0,12996,45.0,0,89.0
154745599.233,4668056287.0,43998666.0,12980,45.0,0,89.0
