duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
160690366.037,4700006400.0,45673101.0,12824,45.0,0,89.0
162407564.908,4690141253.0,46154789.0,12828,45.0,0,89.0
161300868.747,4746447810.0,45834356.0,12808,45.0,0,89.0
163003573.334,4694609137.0,46319340.0,12852,45.0,0,89.0
162604139.439,4705152322.0,46193912.0,12884,45.0,0,89.0
163610187.352,4715389051.0,46515750.0,12788,45.0,0,89.0
161707167.581,4752693033.0,45978276.0,12788,45.0,0,89.0
162703063.964,4680972880.0,46257999.0,12872,45.0,0,89.0
163006344.808,4699312798.0,46328800.0,12824,45.0,0,89.0
162620729.365,4687320398.0,46179508.0,12852,45.0,0,89.0
