duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp
702055.325,6980878.0,202026.0,1532,45.0,0,45.0
672284.494,7349591.0,193114.0,1532,45.0,0,55.0
700897.606,6965925.0,201598.0,1532,45.0,0,45.0
672368.269,7266339.0,192687.0,1532,45.0,0,56.0
700623.212,6975141.0,201172.0,1536,45.0,0,45.0
673154.139,7268658.0,192993.0,1536,45.0,0,56.0
700324.105,6946455.0,201110.0,1532,45.0,0,45.0
669202.923,7369183.0,191771.0,1536,45.0,0,55.0
700944.892,6952375.0,202148.0,1536,45.0,0,45.0
674095.086,7276227.0,193298.0,1536,45.0,0,56.0
